CIEL ID,Concept UUID,Preferred Spanish name,Name type,Concept name external_id,Action
248,248AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,largactilo,FULLY_SPECIFIED,6dc0845a-7872-5973-9f57-71388d12b88b,added_preserving_type
247,247AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,diazepam,FULLY_SPECIFIED,fbd4985b-5504-5442-bd8e-ebf15ff23ce6,added_preserving_type
245,245AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Vermox,FULLY_SPECIFIED,3c0232a7-f177-520e-9f6d-b0b08e0c8384,added_preserving_type
242,242AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Piriton,FULLY_SPECIFIED,73237353-ef33-589a-948c-84b496ad6fca,added_preserving_type
240,240AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Pastillas de salbutamol,FULLY_SPECIFIED,839087dc-cd64-52f1-9ce3-1056ce367148,added_preserving_type
24,24AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Hepatitis B vax nº2,FULLY_SPECIFIED,42f4cfb4-a120-5d05-a9ce-9250b3fdef40,added_preserving_type
239,239AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ventolín,FULLY_SPECIFIED,cdbd6e21-5cae-5d00-943b-d9acf58f026a,added_preserving_type
236,236AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Flagilo,FULLY_SPECIFIED,75883ddb-bdcb-5ffa-ab68-7887b9e43f61,added_preserving_type
234,234AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Brüfen,FULLY_SPECIFIED,3bbcbf69-d9db-5e6f-bf34-49c6134d771f,added_preserving_type
232,232AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,asa,FULLY_SPECIFIED,aae57018-d81c-5dd1-a408-2a01a3f12101,added_preserving_type
231,231AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,hemorragia posparto,FULLY_SPECIFIED,091f4556-a222-59d7-9728-4a24e0d74a92,added_preserving_type
23,23AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Vacunación contra la hepatitis B,,337ae47c-a8ae-5c5b-8f57-be3a1eb422ec,added_as_preferred_synonym
229,229AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Hemorragia anteparto,FULLY_SPECIFIED,759f1084-e36a-5c8d-9129-bd0a0ed2d917,added_preserving_type
227,227AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,sepsis neonatal,FULLY_SPECIFIED,6307e070-ccfe-5d4b-b52b-5c0d0407c857,added_preserving_type
220,220AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,RHD,FULLY_SPECIFIED,e089f99a-89be-50db-bed5-e85b460bce9f,added_preserving_type
211,211AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Úlcera péptica nasal,FULLY_SPECIFIED,b53603d3-3a6c-51f4-a375-21f8d659ee26,added_preserving_type
200,200AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Lesión de tejidos blandos,FULLY_SPECIFIED,90d08143-12f8-5132-8467-1f2d3be00679,added_preserving_type
20,20AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Vacunación DPT nº3,FULLY_SPECIFIED,f4e5179c-754b-5e66-8bfd-c242af34e4f5,added_preserving_type
199,199AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Helmintiasis,FULLY_SPECIFIED,c1262e93-1342-5e02-81b1-e08cd3ba3a41,added_preserving_type
195,195AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Infección de la piel nos,FULLY_SPECIFIED,fb283454-1487-5d2c-b27c-68f5e4fee812,added_preserving_type
1944,1944AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Tierra batida,FULLY_SPECIFIED,96f2721a-cced-5e07-bb21-57dd465c7a44,added_preserving_type
1943,1943AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cemento industrial,,60acbb1c-0b43-4e81-9b23-e808d8974f0f,promoted_existing
1942,1942AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Poáceas,,25d6cd65-4195-4e57-92d6-d20b448c31eb,promoted_existing
1941,1941AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Recolección de muestra de sangre para el laboratorio,,2a0fd69d-96d1-4460-8c18-739dcf1cb862,promoted_existing
1940,1940AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Suspensión oral,FULLY_SPECIFIED,b2c869da-7603-4007-bd15-fc6e7c97ccfc,promoted_existing
194,194AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,neumonía bronquial,FULLY_SPECIFIED,edf3a8c2-d6c0-57d4-96d3-2bfab248aae5,added_preserving_type
1939,1939AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Suspensión inyectable,,9e07ed48-d761-40af-ba83-d3bffad69b7f,promoted_existing
1938,1938AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Procedimientos realizados en este encuentro,FULLY_SPECIFIED,aad8ed68-c21e-55a1-976d-c5bcc0f86c61,added_preserving_type
1937,1937AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Procedimiento realizado cantidad,FULLY_SPECIFIED,f5b2087f-9491-5b4f-af16-b1e6f4cb5455,added_preserving_type
1936,1936AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sutura no absorbible,FULLY_SPECIFIED,c051163d-0ce8-42e3-beff-96865bcd7440,added_preserving_type
1934,1934AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Herida de sutura con apósito,FULLY_SPECIFIED,12106074-47f4-586f-8e33-b99212829ed0,added_preserving_type
1933,1933AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cirugía ambulatoria,,9b6c2200-c44a-42cf-af03-3c24d3b8e4c4,promoted_existing
1932,1932AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cuidado bucal de emergencia,FULLY_SPECIFIED,5b23f114-9649-519a-9cc5-496fc3749658,added_preserving_type
1931,1931AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cuadro de seguimiento del crecimiento de MCH,FULLY_SPECIFIED,30b740ef-b7b6-52e9-82e3-1c08e93d88c8,added_preserving_type
1930,1930AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,tarjeta prenatal,FULLY_SPECIFIED,f22fad51-d6f1-5dd3-8f74-f8b77de29ead,added_preserving_type
1929,1929AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Escalpelo,,1ebca5ee-018b-4fb1-840a-a62fed2f20bd,promoted_existing
1928,1928AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Hilo de sutura, de seda trenzada, calibre 1/0, longitud 75 cm, aguja de 3/8 de círculo, con punta cortante de 16 mm",FULLY_SPECIFIED,e1c9fff5-1823-49cc-896e-7ac739938627,promoted_existing
1927,1927AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Guantes de látex de goma,,4d75d56c-0e6e-458d-84d9-d48d7e50f9ed,added_preserving_type
1926,1926AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Guantes de examen,SHORT,0ef3b618-635b-5477-a5f6-3f5d8cc7419e,added_preserving_type
1925,1925AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sutura de cátgut,,b7b39b6c-c9d7-4583-9400-778a9148db66,promoted_existing
1924,1924AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Gasas,,10508e9b-2dd0-4a47-b970-b10220a2a659,promoted_existing
1923,1923AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Jeringa,,605a8634-6c0c-4b28-b544-eb5095f1c386,promoted_existing
1922,1922AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Jeringa desechable de 5 ml con aguja de 20G,FULLY_SPECIFIED,bfaf8c2a-6cc5-45a5-a300-d9bbeaefc48b,promoted_existing
1921,1921AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Aguja hipodérmica,,5044bd0a-1921-4a47-91f1-604ee57edffa,promoted_existing
1920,1920AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Dispositivo vascular,,cb3c89e0-2add-48d4-be13-5fc01b312e3e,promoted_existing
192,192AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Prueba serológica para la detección del virus del herpes,FULLY_SPECIFIED,93e9efc6-7ffc-4b0a-8e31-def7dc6efbf6,promoted_existing
1919,1919AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Exentos del seguro,FULLY_SPECIFIED,8da09b41-bc3b-5111-b18c-2755e51a2d7c,added_preserving_type
1918,1918AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Tarifa de usuario requerida,FULLY_SPECIFIED,558f46fd-3d0c-5caa-89cf-b751f0b90194,added_preserving_type
1917,1917AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Miembro del Fondo Nacional del Seguro de Salud,FULLY_SPECIFIED,1c363dea-244d-551c-a015-c9bccd01340d,added_preserving_type
1916,1916AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Miembro del Fondo de Salud Comunitario,FULLY_SPECIFIED,03d1785a-0b17-54e1-8d7b-5adbaa6c3d4a,added_preserving_type
1915,1915AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Número de mujeres que reciben píldoras anticonceptivas en el hogar,FULLY_SPECIFIED,5957157a-dc89-53cf-a89e-9cd8934fb6b3,added_preserving_type
1914,1914AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Asesoramiento sobre virus de la inmunideficiencia humana,,f5296c78-60df-4191-8d1e-43b75e3b2651,promoted_existing
1913,1913AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Número de pruebas de diagnóstico rápido de malaria positivas realizadas a otros miembros del hogar durante la visita,FULLY_SPECIFIED,178c43ed-04cf-5ef4-93ca-399fa4536728,added_preserving_type
1912,1912AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Educación prenatal,,2ca205ba-2692-4a14-aaed-8ab2dfebc885,promoted_existing
1911,1911AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Educación sanitaria - vacunación,,a94cd946-fd7e-4ca7-bfdc-4f0b02f58edd,promoted_existing
1910,1910AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Instrucciones relacionadas con la lactancia materna,,24b19af2-1357-4d43-9f84-162094bee4b0,promoted_existing
191,191AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Depo provera,FULLY_SPECIFIED,c971ca3d-0b6a-59fb-94d1-69f036c8296b,added_preserving_type
1909,1909AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Número de otros miembros enfermos del hogar que reciben antipalúdicos durante la visita,FULLY_SPECIFIED,e8669dca-f4f0-57f8-9f0f-f4012074c834,added_preserving_type
1908,1908AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Número de pruebas de diagnóstico rápido de malaria utilizadas en otros miembros del hogar durante la visita,FULLY_SPECIFIED,4ac03a4c-54c0-5caa-a60b-9d7c3e4fd3b8,added_preserving_type
1907,1907AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Número de otros miembros enfermos del hogar atendidos durante la visita,FULLY_SPECIFIED,8679f243-c5ab-5790-90de-10b8a617a7d1,added_preserving_type
1906,1906AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Educación en higiene,,8f25f016-e9b6-4fad-a526-3d504a1ddb79,promoted_existing
1905,1905AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Se requiere ambulancia de emergencia (estado),FULLY_SPECIFIED,63be459c-c8fd-5184-95a9-d5f222e61373,added_preserving_type
1380,1380AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Educación básica sobre alimentación,,d1238bac-9e41-4bb7-b732-c7c409b29ca3,promoted_existing
1904,1904AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Número de lugares para dormir en el hogar del paciente,FULLY_SPECIFIED,dbea220e-296e-5cf2-982a-762d64f879c6,added_preserving_type
1903,1903AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Mosquiteros insecticidas de larga duración (MTILD),FULLY_SPECIFIED,7519c44b-bff4-5e4c-acc4-862851a57a9c,added_preserving_type
1902,1902AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Total de mujeres entre 15 y 49 años atendidas en el hogar utilizando métodos modernos de planificación familiar,FULLY_SPECIFIED,4b66bb5c-140a-53c5-a3dd-8b1981516b87,added_preserving_type
1901,1901AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Total de mujeres de 15 a 49 años atendidas en el hogar,FULLY_SPECIFIED,f9acedc1-2824-57f7-9678-82dfbec97073,added_preserving_type
1900,1900AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Total de niños menores de 5 años visitados en el hogar,FULLY_SPECIFIED,7f5c95f1-0dfc-5d08-bf1f-65c50f830e3f,added_preserving_type
190,190AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Preservativo,FULLY_SPECIFIED,e3d20c9c-c4ed-4589-ba2f-a02727fbc464,promoted_existing
19,19AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Vacunación DPT nº2,FULLY_SPECIFIED,49e28f10-4d98-5878-86e7-b5215f7af213,added_preserving_type
1898,1898AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,El estado del paciente mejora,,739a4fce-0b1b-47db-8069-7c642c9f58c6,promoted_existing
1897,1897AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Semanas desde la última visita a la clínica prenatal (ANC),FULLY_SPECIFIED,5c8aafb5-0174-53b5-a9a3-e3c281522fc2,added_preserving_type
1896,1896AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Paciente actualmente internado en el centro.,FULLY_SPECIFIED,31a1c1f0-d973-58ff-8691-9e91f64f0fcd,added_preserving_type
1895,1895AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Recién nacido movido después del nacimiento,FULLY_SPECIFIED,7eb8ba95-b619-5d3c-8eaf-b2f35b995fe4,added_preserving_type
1894,1894AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Recién nacido lloró después del nacimiento.,FULLY_SPECIFIED,77eec523-9d7a-547b-8692-f1b668826765,added_preserving_type
1893,1893AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Recién nacido respiró después del nacimiento.,FULLY_SPECIFIED,8e0e703d-19f6-5438-b7e1-e4f75ff5a6a5,added_preserving_type
1891,1891AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,El paciente tomó hierro/folato ayer,FULLY_SPECIFIED,ba35a45c-02c5-5ba6-923f-7ae4f9311bfc,added_preserving_type
1890,1890AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cualquier miembro del hogar disponible para visita/entrevista.,FULLY_SPECIFIED,8a5223dc-63d7-5768-9c38-dc0c84eb9d45,added_preserving_type
189,189AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Malaria, descartar",FULLY_SPECIFIED,0db049cf-9c21-580d-b348-1de7a938f2e2,added_preserving_type
1889,1889AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Visita al establecimiento de salud desde la última visita domiciliaria,FULLY_SPECIFIED,e1b9ca79-9fd9-5f4a-a5ec-6a2604f05304,added_preserving_type
1888,1888AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Conjunto de señales de peligro,FULLY_SPECIFIED,e2b6c4cc-7c61-5d2e-b7a4-ad63b1f09898,added_preserving_type
1886,1886AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Número de visitas a establecimientos de salud desde el nacimiento,FULLY_SPECIFIED,a94256b0-82b7-5c08-ab49-3cfde0a57133,added_preserving_type
1885,1885AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Prioridad de referencia,FULLY_SPECIFIED,8aa2e557-9578-5144-a4d9-7be680fcbe43,added_preserving_type
1884,1884AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cuando sea conveniente (estado),FULLY_SPECIFIED,67821d7c-d1e0-5328-9efa-f269f9ad4996,added_preserving_type
1883,1883AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Urgencia,,51e6882d-ac6f-4db6-9588-ae9bcfd66a97,promoted_existing
1882,1882AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Emergencia,,25599f17-7757-4c36-9be1-a8a35756f5c9,promoted_existing
1880,1880AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Señales de peligro presentes,FULLY_SPECIFIED,dbfbcc05-7286-5d85-8924-21b08fca0547,added_preserving_type
188,188AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erupción séptica,FULLY_SPECIFIED,5df98f38-f276-55bb-aa92-5bb17e3acd1f,added_preserving_type
1879,1879AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Número de días desde el nacimiento,FULLY_SPECIFIED,35449071-dafb-579d-ae6d-268f536eafbc,added_preserving_type
1878,1878AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Primera visita del año para planificación familiar,FULLY_SPECIFIED,f308ac45-00f8-55f9-a43d-ff39c97b68d4,added_preserving_type
1877,1877AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fecha/hora llamada recibida,FULLY_SPECIFIED,f9930ca9-2732-5350-ab60-ab4fa694f242,added_preserving_type
1876,1876AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,conductor de ambulancia,FULLY_SPECIFIED,46ce1f4f-e634-5d1e-81cd-acbaa29967fd,added_preserving_type
1874,1874AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Trazas,,fc775ed7-ec5d-4a42-b796-3a5f95a81608,promoted_existing
1872,1872AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Historia personal de deformidad esquelética.,FULLY_SPECIFIED,90aec123-7b6c-56f0-9c80-dd82a826e865,added_preserving_type
1871,1871AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Antecedente de: transfusión sanguínea,,d56eee8b-b82a-4e01-8b83-9c7fe6bd8dcd,promoted_existing
1870,1870AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Antecedente de: fiebre reumática,,447e4e3d-0faf-407c-817e-141d5697a512,promoted_existing
1869,1869AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Inicio de signos/síntomas (cuantitativo),FULLY_SPECIFIED,612d49fc-1abe-5a4c-a5a4-9f65e3ec0b50,added_preserving_type
1868,1868AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Edad materna al momento de la muerte infantil,FULLY_SPECIFIED,291108de-68b0-576a-bc4d-524bffbdf060,added_preserving_type
1867,1867AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Número de días después del nacimiento que el bebé dejó de alimentarse,FULLY_SPECIFIED,f45f51c5-653e-57cd-a0f9-fc82f0fd0d19,added_preserving_type
1866,1866AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Temperatura disminuida de la piel,,dc05692a-f3ef-4fa5-ae36-ff209e28eabe,promoted_existing
1865,1865AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Tiempo desde el nacimiento hasta la primera alimentación (Set),FULLY_SPECIFIED,b4e61e85-9716-57b1-8a9c-96841a92576f,added_preserving_type
1864,1864AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Tiempo desde el nacimiento hasta la primera alimentación (valor numérico),FULLY_SPECIFIED,aa4ef07b-d548-5142-b28b-84a23d71525a,added_preserving_type
1863,1863AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Capaz de succionar,,723fedb7-9742-4acc-924d-f9b15ddf1f32,promoted_existing
1862,1862AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Complicaciones del embarazo o del parto que afectan al recién nacido.,FULLY_SPECIFIED,43e04765-716a-51ce-8544-32dbd46ab8da,added_preserving_type
1861,1861AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Aleteo de la nariz,,5c51262e-d3fe-4f09-9d1e-8fff367c79e8,promoted_existing
1860,1860AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Nacido muy prematuro,,46c01bb7-9531-4747-8418-08bd760a9e40,promoted_existing
1859,1859AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Padre con VIH,FULLY_SPECIFIED,a80471f9-5ed7-5d0d-8e3d-6cddbe057a42,added_preserving_type
1857,1857AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,estado de salud del padre,FULLY_SPECIFIED,043ec88a-498d-5d24-8518-9363896f511c,added_preserving_type
1856,1856AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Estado de salud de la madre.,FULLY_SPECIFIED,8ad97171-2f0e-5ffa-8fa0-90a14f898973,added_preserving_type
1855,1855AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Estado general de salud, bueno",,73724a8b-280e-448f-811e-6517ee106dd3,promoted_existing
1854,1854AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Peso para el estado de edad.,FULLY_SPECIFIED,c816e856-30ba-546b-9d24-41711c83f78d,added_preserving_type
1853,1853AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Seguimiento del crecimiento en los últimos 6 meses.,FULLY_SPECIFIED,8c95e6d9-0c9b-551d-ba4a-89cba49f989c,added_preserving_type
1852,1852AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Se muestra la tabla de crecimiento,FULLY_SPECIFIED,23158f3c-ab87-5125-9106-202fedb82e76,added_preserving_type
1851,1851AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Tabla de crecimiento presente,FULLY_SPECIFIED,46825d9d-f828-5a3c-b2dc-1a6b7e6083e8,added_preserving_type
1850,1850AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Se muestra la tarjeta sanitaria infantil.,FULLY_SPECIFIED,2691e2f1-0fa1-5395-aa4f-f013ab475a01,added_preserving_type
1849,1849AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Tarjeta sanitaria infantil presente.,FULLY_SPECIFIED,0f9a2d68-d1e8-5315-9b3a-c3592bb25f1e,added_preserving_type
1848,1848AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,tipo de erupción,FULLY_SPECIFIED,4f44495d-fec9-546e-a128-9eef17bae939,added_preserving_type
1846,1846AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,tipo de hinchazón,FULLY_SPECIFIED,49b8e59e-9609-5e67-b08b-911689491640,added_preserving_type
1845,1845AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Estructura de la extremidad,,9197a0f1-2bff-4918-b325-51fa20df82b2,promoted_existing
1844,1844AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Estructura del tronco,,80fa9d05-b505-4e3f-87f3-458bf71817cc,promoted_existing
1843,1843AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Estructura de la cara,,4efba9ca-5694-4261-b4fe-945febed9b21,promoted_existing
1842,1842AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ubicaciones de erupción,FULLY_SPECIFIED,cb62d9d9-7a21-58fc-82ad-a6258227261f,added_preserving_type
1841,1841AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Lentamente,FULLY_SPECIFIED,d2a54ede-d1e4-4d71-959b-01aab80ba52b,promoted_existing
1840,1840AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Rápido,FULLY_SPECIFIED,49dc8286-9a6e-4faa-bbcb-310b5bb61096,promoted_existing
184,184AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Moretón,FULLY_SPECIFIED,f7cb82de-cfa9-5838-96c4-cc0b40e29fdc,added_preserving_type
1839,1839AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,De repente,FULLY_SPECIFIED,f46c3f76-50ca-5fc3-b407-4f4ede58632a,added_preserving_type
1838,1838AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Velocidad de aparición del síntoma,,793f33e8-04b8-4261-8b10-ce70838c2802,promoted_existing
1837,1837AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Frecuencia de movimiento intestinal,,2428eaf5-87e3-49da-aec3-62faabe442a6,promoted_existing
1836,1836AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fontanela abultada,FULLY_SPECIFIED,d857ac56-63a0-4f2c-8914-6bf3496a01ae,promoted_existing
1835,1835AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Tamaño del bebé al nacer,FULLY_SPECIFIED,c105fb99-a54f-5144-98dc-1b4545b484cb,added_preserving_type
1834,1834AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Más grande,,bf1afa93-2af8-45e0-aba6-e3ce51d1cf1c,promoted_existing
1833,1833AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Más pequeño,,9db95a08-ce09-4125-a55e-24ba3f52c45c,promoted_existing
1832,1832AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,La madre sabe cuándo empezar a amamantar,FULLY_SPECIFIED,234bfa57-24b6-5ffe-a1e1-e653daa39b4a,added_preserving_type
1831,1831AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Madre sabe cómo cuidar los ojos del recién nacido después del nacimiento,FULLY_SPECIFIED,30b89102-1d3e-586d-9406-1a8b6ae4e605,added_preserving_type
1830,1830AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Madre sabe qué hacer con el cordón umbilical después del parto,FULLY_SPECIFIED,bdec6b79-a025-5b5b-963a-ba4e880c4f82,added_preserving_type
1829,1829AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,La madre sabe qué alimentos comer durante el embarazo,FULLY_SPECIFIED,7f213d53-727a-51e9-85a2-fbf213425d93,added_preserving_type
1828,1828AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Detección selectiva de anemia,,0b93760c-0186-4a5a-906c-648058d12de1,promoted_existing
1827,1827AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Historia de prueba de sífilis en los últimos 12 meses.,FULLY_SPECIFIED,8a485f28-f13c-5070-9590-5d528cfad4be,added_preserving_type
1826,1826AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Embarazo anterior > 10 años antes del embarazo actual,FULLY_SPECIFIED,ec56d46a-288d-554b-b4e6-0ef0a0325364,added_preserving_type
1824,1824AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,tipo de telefono,FULLY_SPECIFIED,4f65c110-04d8-5996-aac6-c10fc11adf7b,added_preserving_type
1821,1821AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,curandero tradicional,FULLY_SPECIFIED,4e4e8815-38ed-5f38-8841-c86560c53d31,added_preserving_type
1820,1820AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Razón para no recibir medicamentos en el hospital,FULLY_SPECIFIED,e17043b2-411c-5641-8959-02951ae3a5ba,added_preserving_type
1819,1819AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fecha/hora en que llegó la ambulancia y lugar de entrega,FULLY_SPECIFIED,6b0ad55a-0b39-5368-9994-33d3cf44a63c,added_preserving_type
